d001.s023.t032	group	group	N	bn:00018111n	n/a
d001.s023.t033	antimetabolites	antimetabolites	N	bn:00004691n	n/a
d001.s023.t034	.		X	n/a	অন্তর্গত।
d001.s024.t001	In		X	n/a	অন্তর্গত।
d001.s024.t002	the		X	n/a	অন্তর্গত।
d001.s024.t003	body	body	N	bn:00011744n	n/a
d001.s024.t004	,		X	n/a	n/a
d001.s024.t005	pemetrexed	pemetrexed	N	bn:00602447n	শরীরে,
d001.s024.t006	is	be	V	n/a	n/a
d001.s024.t007	converted	convert	V	bn:00085761v	পেমেট্রেক্সড
d001.s024.t008	into		X	n/a	একটি
d001.s024.t009	an		X	n/a	সক্রিয়
d001.s024.t010	active	active	J	bn:00096382a	আকারে
d001.s024.t011	form	form	N	bn:00035913n	রূপান্তরিত
d001.s024.t012	that		X	n/a	হয়
d001.s024.t013	blocks	block	V	bn:00083623v	যা
d001.s024.t014	the		X	n/a	(ডিএনএ
d001.s024.t015	activity	activity	N	bn:00001130n	এবং
d001.s024.t016	of		X	n/a	n/a
d001.s024.t017	the		X	n/a	n/a
d001.s024.t018	enzymes	enzyme	N	bn:00031085n	n/a
d001.s024.t019	that		X	n/a	আরএনএর
d001.s024.t020	are	be	V	n/a	n/a
d001.s024.t021	involved	involve	V	bn:00089893v	n/a
d001.s024.t022	in		X	n/a	বিল্ডিং
d001.s024.t023	producing	produce	V	bn:00084082v	ব্লক,
d001.s024.t024	nucleotides	nucleotide	N	bn:00008788n	n/a
d001.s024.t025	(		X	n/a	জেনেটিক
d001.s024.t026	the		X	n/a	উপাদান)
d001.s024.t027	building blocks	building block	N	bn:00013726n	n/a
d001.s024.t028	of		X	n/a	উৎপাদনে
d001.s024.t029	DNA	dna	N	bn:00026301n	জড়িত
d001.s024.t030	and		X	n/a	এনজাইমের
d001.s024.t031	RNA	rna	N	bn:00067714n	n/a
d001.s024.t032	,		X	n/a	কার্যকলাপকে
d001.s024.t033	the		X	n/a	n/a
d001.s024.t034	genetic	genetic	J	bn:00103522a	ব্লক
d001.s024.t035	material	material	N	bn:00053801n	n/a
d001.s024.t036	of		X	n/a	n/a
d001.s024.t037	cells	cell	N	bn:00017027n	করে।
d001.s024.t038	)		X	n/a	করে।
d001.s024.t039	.		X	n/a	n/a
d001.s025.t001	How		X	n/a	n/a
d001.s025.t002	has	have	V	n/a	করে।
d001.s025.t003	Alimta	alimta	N	bn:00602447n	করে।
d001.s025.t004	been	be	V	n/a	কিভাবে
d001.s025.t005	studied	study	V	bn:00082596v	আলিমতা
d001.s025.t006	?		X	n/a	করা
d001.s026.t001	For		X	n/a	হয়েছে?
d001.s026.t002	the		X	n/a	হয়েছে?
d001.s026.t003	treatment	treatment	N	bn:00047235n	হয়েছে?
d001.s026.t004	of		X	n/a	ম্যালিগন্যান্ট
d001.s026.t005	malignant	malignant	J	bn:00106363a	n/a
d001.s026.t006	pleural	pleural	J	bn:00108692a	প্লুরাল
d001.s026.t007	mesothelioma	mesothelioma	N	bn:00054512n	n/a
d001.s026.t008	,		X	n/a	চিকিৎসার
d001.s026.t009	Alimta	alimta	N	bn:00602447n	জন্য,
d001.s026.t010	has	have	V	n/a	আলিমতা
d001.s026.t011	been	be	V	n/a	456
d001.s026.t012	studied	study	V	bn:00082596v	জন
d001.s026.t013	in		X	n/a	n/a
d001.s026.t014	one		X	n/a	n/a
d001.s026.t015	main	main	J	bn:00099598a	রোগীর
d001.s026.t016	study	study	N	bn:00074790n	মধ্যে
d001.s026.t017	in		X	n/a	একটি
d001.s026.t018	456		X	n/a	প্রধান
d001.s026.t019	patients	patient	N	bn:00061017n	গবেষণায়
d001.s026.t020	who		X	n/a	হয়েছে
d001.s026.t021	had	have	V	n/a	যারা
d001.s026.t022	not	not	R	bn:00116360r	আগে
d001.s026.t023	received	receive	V	bn:00087863v	তাদের
d001.s026.t024	chemotherapy	chemotherapy	N	bn:00018141n	রোগের
d001.s026.t025	for		X	n/a	n/a
d001.s026.t026	their		X	n/a	জন্য
d001.s026.t027	disease	disease	N	bn:00027546n	কেমোথেরাপি
d001.s026.t028	before	before	R	bn:00114512r	পাননি।
d001.s026.t029	.		X	n/a	n/a
d001.s027.t001	The		X	n/a	পাননি।
d001.s027.t002	effects	effect	N	bn:00029874n	পাননি।
d001.s027.t003	of		X	n/a	পাননি।
d001.s027.t004	Alimta	alimta	N	bn:00602447n	সিসপ্ল্যাটিনের
d001.s027.t005	in		X	n/a	সংমিশ্রণে
d001.s027.t006	combination	combination	N	bn:00020872n	আলিমতার
d001.s027.t007	with		X	n/a	প্রভাবগুলি
d001.s027.t008	cisplatin	cisplatin	N	bn:00577781n	একা
d001.s027.t009	were	be	V	n/a	সিসপ্ল্যাটিনের
d001.s027.t010	compared	compare	V	bn:00085450v	সাথে
d001.s027.t011	with		X	n/a	তুলনা
d001.s027.t012	those		X	n/a	করা
d001.s027.t013	of		X	n/a	হয়েছিল।
d001.s027.t014	cisplatin	cisplatin	N	bn:00577781n	হয়েছিল।
d001.s027.t015	alone	alone	R	bn:00114234r	হয়েছিল।
d001.s027.t016	.		X	n/a	হয়েছিল।
d001.s028.t001	For		X	n/a	n/a
d001.s028.t002	the		X	n/a	হয়েছিল।
d001.s028.t003	treatment	treatment	N	bn:00047235n	হয়েছিল।
d001.s028.t004	of		X	n/a	নন-স্মল
d001.s028.t005	non-small	non-small	J	n/a	সেল
d001.s028.t006	cell	cell	N	bn:00017027n	ফুসফুসের
d001.s028.t007	lung	lung	N	bn:00052341n	ক্যান্সারের
d001.s028.t008	cancer	cancer	N	bn:00015180n	জন্য,
d001.s028.t009	,		X	n/a	আলিমতার
d001.s028.t010	the		X	n/a	প্রভাবকে
d001.s028.t011	effects	effect	N	bn:00029874n	ডসেট্যাক্সেল
d001.s028.t012	of		X	n/a	n/a
d001.s028.t013	Alimta	alimta	N	bn:00602447n	n/a
d001.s028.t014	were	be	V	n/a	n/a
d001.s028.t015	compared	compare	V	bn:00085450v	n/a
d001.s028.t016	with		X	n/a	(অন্য
d001.s028.t017	those		X	n/a	n/a
d001.s028.t018	of		X	n/a	একটি
d001.s028.t019	docetaxel	docetaxel	N	bn:01537207n	অ্যান্টিক্যান্সার
d001.s028.t020	(		X	n/a	মেডিসিন)
d001.s028.t021	another		X	n/a	এর
d001.s028.t022	anticancer	anticancer	J	bn:00097220a	তুলনা
d001.s028.t023	medicine	medicine	N	bn:00054128n	n/a
d001.s028.t024	)		X	n/a	করা
d001.s028.t025	in		X	n/a	হয়েছে।
d001.s028.t026	one		X	n/a	হয়েছে।
d001.s028.t027	study	study	N	bn:00074790n	n/a
d001.s028.t028	involving	involve	V	bn:00089893v	n/a
d001.s028.t029	571		X	n/a	হয়েছে।
d001.s028.t030	patients	patient	N	bn:00061017n	হয়েছে।
d001.s028.t031	with		X	n/a	হয়েছে।
d001.s028.t032	locally	locally	R	bn:00116147r	হয়েছে।
d001.s028.t033	advanced	advanced	J	bn:00096528a	হয়েছে।
d001.s028.t034	or		X	n/a	হয়েছে।
d001.s028.t035	metastatic	metastatic	J	bn:00106664a	হয়েছে।
d001.s028.t036	disease	disease	N	bn:00027546n	হয়েছে।
d001.s028.t037	who		X	n/a	হয়েছে।
d001.s028.t038	had	have	V	n/a	n/a
d001.s028.t039	received	receive	V	bn:00087863v	n/a
d001.s028.t040	chemotherapy	chemotherapy	N	bn:00018141n	n/a
d001.s028.t041	in		X	n/a	n/a
d001.s028.t042	the		X	n/a	n/a
d001.s028.t043	past	past	N	bn:00060927n	n/a
d001.s028.t044	.		X	n/a	n/a
d001.s029.t001	Alimta	alimta	N	bn:00602447n	n/a
d001.s029.t002	was	be	V	n/a	হয়েছে।
d001.s029.t003	also	also	R	bn:00114246r	হয়েছে।
d001.s029.t004	compared	compare	V	bn:00085450v	1,725
d001.s029.t005	with		X	n/a	n/a
d001.s029.t006	gemcitabine	gemcitabine	N	bn:00848690n	n/a
d001.s029.t007	(		X	n/a	জন
d001.s029.t008	another		X	n/a	রোগী
d001.s029.t009	anticancer	anticancer	J	bn:00097220a	যারা
d001.s029.t010	medicine	medicine	N	bn:00054128n	n/a
d001.s029.t011	)		X	n/a	n/a
d001.s029.t012	,		X	n/a	n/a
d001.s029.t013	both		X	n/a	n/a
d001.s029.t014	in		X	n/a	n/a
d001.s029.t015	combination	combination	N	bn:00020872n	অতীতে
d001.s029.t016	with		X	n/a	n/a
d001.s029.t017	cisplatin	cisplatin	N	bn:00577781n	ফুসফুসের
d001.s029.t018	,		X	n/a	ক্যান্সারের
d001.s029.t019	in		X	n/a	জন্য
d001.s029.t020	a		X	n/a	কেমোথেরাপি
d001.s029.t021	study	study	N	bn:00074790n	n/a
d001.s029.t022	involving	involve	V	bn:00089893v	পাননি
d001.s029.t023	1,725		X	n/a	সম্পৃক্ত
d001.s029.t024	patients	patient	N	bn:00061017n	একটি
d001.s029.t025	who		X	n/a	সমীক্ষায়
d001.s029.t026	had	have	V	n/a	সংমিশ্রণে
d001.s029.t027	not	not	R	bn:00116360r	আলিমতাকে
d001.s029.t028	received	receive	V	bn:00087863v	জেমসিটাবাইন
d001.s029.t029	chemotherapy	chemotherapy	N	bn:00018141n	n/a
d001.s029.t030	for		X	n/a	n/a
d001.s029.t031	lung	lung	N	bn:00052341n	(অন্য
d001.s029.t032	cancer	cancer	N	bn:00015180n	একটি
d001.s029.t033	in		X	n/a	ক্যানসারের
d001.s029.t034	the		X	n/a	ওষুধ)
d001.s029.t035	past	past	N	bn:00060927n	এর
d001.s029.t036	.		X	n/a	সাথে
d001.s030.t001	In		X	n/a	n/a
d001.s030.t002	all		X	n/a	তুলনা
d001.s030.t003	three		X	n/a	করা
d001.s030.t004	studies	study	N	bn:00067181n	তিনটি
d001.s030.t005	,		X	n/a	গবেষণায়,
d001.s030.t006	the		X	n/a	কার্যকারিতার
d001.s030.t007	main	main	J	bn:00099598a	প্রধান
d001.s030.t008	measure	measure	N	bn:00054019n	n/a
d001.s030.t009	of		X	n/a	পরিমাপ
d001.s030.t010	effectiveness	effectiveness	N	bn:00029876n	ছিল
d001.s030.t011	was	be	V	n/a	রোগীরা
d001.s030.t012	how		X	n/a	কতক্ষণ
d001.s030.t013	long	long	R	bn:00116153r	ছিলেন।
d001.s030.t014	the		X	n/a	ছিলেন।
d001.s030.t015	patients	patient	N	bn:00061017n	ছিলেন।
d001.s030.t016	survived	survive	V	bn:00085382v	ছিলেন।
d001.s030.t017	.		X	n/a	ছিলেন।
d001.s031.t001	What		X	n/a	ছিলেন।
d001.s031.t002	benefit	benefit	N	bn:00037022n	ছিলেন।
d001.s031.t003	has	have	V	n/a	ছিলেন।
d001.s031.t004	Alimta	alimta	N	bn:00602447n	অধ্যয়নের
d001.s031.t005	shown	show	V	bn:00086567v	আলিমটা
d001.s031.t006	during		X	n/a	কী
d001.s031.t007	the		X	n/a	সুবিধা
d001.s031.t008	studies	study	N	bn:00074790n	দেখিয়েছে?
d001.s031.t009	?		X	n/a	দেখিয়েছে?
d001.s032.t001	Alimta	alimta	N	bn:00602447n	দেখিয়েছে?
d001.s032.t002	increased	increase	V	bn:00089667v	দেখিয়েছে?
d001.s032.t003	the		X	n/a	দেখিয়েছে?
d001.s032.t004	survival	survival	N	bn:00030811n	অ্যালিমটা
d001.s032.t005	time	time	N	bn:00077268n	ম্যালিগন্যান্ট
d001.s032.t006	of		X	n/a	প্লুরাল
d001.s032.t007	patients	patient	N	bn:00061017n	রোগীদের
d001.s032.t008	with		X	n/a	বেঁচে
d001.s032.t009	malignant	malignant	J	bn:00106363a	থাকার
d001.s032.t010	pleural	pleural	J	bn:00108692a	বাড়িয়েছে।
d001.s032.t011	mesothelioma	mesothelioma	N	bn:00054512n	বাড়িয়েছে।
d001.s032.t012	.		X	n/a	n/a
d001.s033.t001	Patients	patient	N	bn:00061017n	বাড়িয়েছে।
d001.s033.t002	receiving	receive	V	bn:00087863v	বাড়িয়েছে।
d001.s033.t003	Alimta	alimta	N	bn:00602447n	বাড়িয়েছে।
d001.s033.t004	and		X	n/a	আলিমটা
d001.s033.t005	cisplatin	cisplatin	N	bn:00577781n	এবং
d001.s033.t006	survived	survive	V	bn:00085382v	সিসপ্ল্যাটিন
d001.s033.t007	for		X	n/a	গ্রহণকারী
d001.s033.t008	an		X	n/a	গড়ে
d001.s033.t009	average	average	N	bn:00054001n	12.1
d001.s033.t010	of		X	n/a	n/a
d001.s033.t011	12.1		X	n/a	n/a
d001.s033.t012	months	month	N	bn:00055794n	মাস
d001.s033.t013	,		X	n/a	n/a
d001.s033.t014	compared	compare	V	bn:00085450v	বেঁচে
d001.s033.t015	with		X	n/a	ছিলেন,
d001.s033.t016	9.3		X	n/a	n/a
d001.s033.t017	months	month	N	bn:00055794n	যারা
d001.s033.t018	in		X	n/a	একা
d001.s033.t019	those		X	n/a	গ্রহণ
d001.s033.t020	receiving	receive	V	n/a	করেন
d001.s033.t021	cisplatin	cisplatin	N	bn:00577781n	9.3
d001.s033.t022	alone	alone	R	bn:00114235r	মাসের
d001.s033.t023	.		X	n/a	তুলনায়।
d001.s034.t001	In		X	n/a	n/a
d001.s034.t002	the		X	n/a	তুলনায়।
d001.s034.t003	treatment	treatment	N	bn:00047235n	তুলনায়।
d001.s034.t004	of		X	n/a	নন-স্মল
d001.s034.t005	patients	patient	N	bn:00061017n	n/a
d001.s034.t006	with		X	n/a	সেল
d001.s034.t007	non-small	non-small	J	n/a	n/a
d001.s034.t008	cell	cell	N	bn:00017027n	ফুসফুসের
d001.s034.t009	lung	lung	N	bn:00052341n	ক্যান্সারে
d001.s034.t010	cancer	cancer	N	bn:00015180n	চিকিৎসায়
d001.s034.t011	,		X	n/a	আলিমতা
d001.s034.t012	Alimta	alimta	N	bn:00602447n	তুলনাকারীদের
d001.s034.t013	was	be	V	n/a	মতোই
d001.s034.t014	as	as	R	bn:00114354r	n/a
d001.s034.t015	effective	effective	J	bn:00102038a	কার্যকর
d001.s034.t016	as	as	R	bn:00114354r	ছিল।
d001.s034.t017	the		X	n/a	ছিল।
d001.s034.t018	comparators	comparator	N	n/a	ছিল।
d001.s034.t019	.		X	n/a	ছিল।
d001.s035.t001	In		X	n/a	n/a
d001.s035.t002	patients	patient	N	bn:00061017n	ছিল।
d001.s035.t003	who		X	n/a	ছিল।
d001.s035.t004	had	have	V	n/a	n/a
d001.s035.t005	received	receive	V	bn:00087863v	অতীতে
d001.s035.t006	chemotherapy	chemotherapy	N	bn:00018141n	কেমোথেরাপি
d001.s035.t007	in		X	n/a	নেওয়া
d001.s035.t008	the		X	n/a	মধ্যে,
d001.s035.t009	past	past	N	bn:00060927n	আলিমতার
d001.s035.t010	,		X	n/a	n/a
d001.s035.t011	the		X	n/a	n/a
d001.s035.t012	average	average	J	bn:00097854a	n/a
d001.s035.t013	survival	survival	N	bn:00030811n	n/a
d001.s035.t014	time	time	N	bn:00077268n	সাথে
d001.s035.t015	was	be	V	n/a	থাকার
d001.s035.t016	8.3		X	n/a	গড়
d001.s035.t017	months	month	N	bn:00055794n	সময়
d001.s035.t018	with		X	n/a	ছিল
d001.s035.t019	Alimta	alimta	N	bn:00602447n	8.3
d001.s035.t020	,		X	n/a	ডোসেট্যাক্সেলের
d001.s035.t021	compared	compare	V	bn:00085450v	n/a
d001.s035.t022	with		X	n/a	সাথে
d001.s035.t023	7.9		X	n/a	n/a
d001.s035.t024	months	month	N	bn:00055794n	7.9
d001.s035.t025	with		X	n/a	মাসের
d001.s035.t026	docetaxel	docetaxel	N	bn:01537207n	তুলনায়।
d001.s035.t027	.		X	n/a	তুলনায়।
d001.s036.t001	In		X	n/a	n/a
d001.s036.t002	patients	patient	N	bn:00061017n	তুলনায়।
d001.s036.t003	who		X	n/a	তুলনায়।
d001.s036.t004	had	have	V	n/a	যে
d001.s036.t005	not	not	R	bn:00116360r	অতীতে
d001.s036.t006	received	receive	V	bn:00087863v	কেমোথেরাপি
d001.s036.t007	chemotherapy	chemotherapy	N	bn:00018141n	পাননি,
d001.s036.t008	in		X	n/a	তাদের
d001.s036.t009	the		X	n/a	গ্রুপেই
d001.s036.t010	past	past	N	bn:00060927n	থাকার
d001.s036.t011	,		X	n/a	গড়
d001.s036.t012	the		X	n/a	সময়
d001.s036.t013	average	average	J	bn:00097854a	ছিল
d001.s036.t014	survival	survival	N	bn:00030811n	n/a
d001.s036.t015	time	time	N	bn:00077268n	n/a
d001.s036.t016	was	be	V	n/a	10.3
d001.s036.t017	10.3		X	n/a	মাস।
d001.s036.t018	months	month	N	bn:00055794n	মাস।
d001.s036.t019	in		X	n/a	মাস।
d001.s036.t020	both		X	n/a	মাস।
d001.s036.t021	groups	group	N	bn:00041942n	মাস।
d001.s036.t022	.		X	n/a	n/a
d001.s037.t001	However	however	R	bn:00114627r	মাস।
d001.s037.t002	,		X	n/a	মাস।
d001.s037.t003	in		X	n/a	মাস।
d001.s037.t004	both		X	n/a	যাইহোক,
d001.s037.t005	studies	study	N	bn:00074790n	n/a
d001.s037.t006	,		X	n/a	উভয়
d001.s037.t007	patients	patient	N	bn:00061017n	গবেষণায়,
d001.s037.t008	whose		X	n/a	যেসব
d001.s037.t009	cancer	cancer	N	bn:00015180n	রোগীর
d001.s037.t010	was	be	V	n/a	স্কোয়ামাস
d001.s037.t011	not	not	R	bn:00116360r	কোষকে
d001.s037.t012	affecting	affect	V	bn:00082427v	প্রভাবিত
d001.s037.t013	squamous	squamous	J	n/a	n/a
d001.s037.t014	cells	cell	N	bn:00017027n	করছে
d001.s037.t015	had	have	V	bn:00088078v	তারা
d001.s037.t016	longer	long	J	bn:00106124a	তুলনাকারীর
d001.s037.t017	survival	survival	N	bn:00030811n	তুলনায়
d001.s037.t018	times	time	N	bn:00077268n	n/a
d001.s037.t019	if		X	n/a	আলিমটা
d001.s037.t020	they		X	n/a	তাদের
d001.s037.t021	received	receive	V	n/a	n/a
d001.s037.t022	Alimta	alimta	N	bn:00602447n	n/a
d001.s037.t023	than		X	n/a	বেঁচে
d001.s037.t024	if		X	n/a	ছিল।
d001.s037.t025	they		X	n/a	ছিল।
d001.s037.t026	received	receive	V	n/a	n/a
d001.s037.t027	the		X	n/a	n/a
d001.s037.t028	comparator	comparator	N	n/a	n/a
d001.s037.t029	.		X	n/a	ছিল।
d001.s038.t001	In		X	n/a	ছিল।
d001.s038.t002	contrast	contrast	N	bn:00022261n	ছিল।
d001.s038.t003	,		X	n/a	ছিল।
d001.s038.t004	patients	patient	N	bn:00061017n	বিপরীতে,
d001.s038.t005	whose		X	n/a	রোগীদের
d001.s038.t006	cancer	cancer	N	bn:00015180n	ক্যান্সার
d001.s038.t007	was	be	V	n/a	স্কোয়ামাস
d001.s038.t008	affecting	affect	V	bn:00082427v	কোষকে
d001.s038.t009	squamous	squamous	J	n/a	করছে
d001.s038.t010	cells	cell	N	bn:00017027n	n/a
d001.s038.t011	had	have	V	bn:00088078v	তাদের
d001.s038.t012	shorter	short	J	bn:00110561a	বেঁচে
d001.s038.t013	survival	survival	N	bn:00030811n	থাকার
d001.s038.t014	times	time	N	bn:00077268n	সময়
d001.s038.t015	if		X	n/a	কম
d001.s038.t016	they		X	n/a	আলিমটা
d001.s038.t017	received	receive	V	n/a	n/a
d001.s038.t018	Alimta	alimta	N	bn:00602447n	গ্রহণ
d001.s038.t019	.		X	n/a	করে।
d002.s001.t001	kalgebra	kalgebra	N	bn:08534138n	করে।
d002.s001.t002	is	be	V	n/a	করে।
d002.s001.t003	a		X	n/a	করে।
d002.s001.t004	mathematical	mathematical	J	bn:00106488a	কালজেবরা
d002.s001.t005	calculator	calculator	N	bn:00946167n	হল
d002.s001.t006	based	base	V	bn:00083141v	একটি
d002.s001.t007	on		X	n/a	ক্যালকুলেটর
d002.s001.t008	content	content	J	n/a	বিষয়বস্তু
d002.s001.t009	markup	markup	N	bn:00053491n	n/a
d002.s001.t010	MathML	mathml	N	bn:03313895n	n/a
d002.s001.t011	language	language	N	bn:00213650n	মার্কআপ
d002.s001.t012	.		X	n/a	ভিত্তি
d002.s002.t001	Nowadays	nowadays	R	bn:00116382r	করে।
d002.s002.t002	it		X	n/a	করে।
d002.s002.t003	is	be	V	n/a	করে।
d002.s002.t004	capable	capable	J	bn:00099215a	আজকাল
d002.s002.t005	to		X	n/a	এটি
d002.s002.t006	make	make	V	bn:00090557v	সহজ
d002.s002.t007	simple	simple	J	bn:00102111a	ম্যাথএমএল
d002.s002.t008	MathML	mathml	N	bn:03313895n	অপারেশন
d002.s002.t009	operations	operation	N	bn:00053826n	(পাটিগণিত
d002.s002.t010	(		X	n/a	এবং
d002.s002.t011	arithmetic	arithmetic	J	bn:00097495a	যৌক্তিক)
d002.s002.t012	and		X	n/a	করতে
d002.s002.t013	logical	logical	J	n/a	এবং
d002.s002.t014	)		X	n/a	2D
d002.s002.t015	and		X	n/a	n/a
d002.s002.t016	to		X	n/a	এবং
d002.s002.t017	representate	representate	N	n/a	n/a
d002.s002.t018	2D	2d	N	n/a	3D
d002.s002.t019	and		X	n/a	গ্রাফ
d002.s002.t020	3D	3d	N	bn:00000102n	করতে
d002.s002.t021	graphs	graph	N	bn:00041412n	সক্ষম।
d002.s002.t022	.		X	n/a	সক্ষম।
d002.s003.t001	It		X	n/a	সক্ষম।
d002.s003.t002	is	be	V	n/a	সক্ষম।
d002.s003.t003	actually	actually	R	bn:00114118r	সক্ষম।
d002.s003.t004	not	not	R	bn:00116360r	কালজেব্রা
d002.s003.t005	necessary	necessary	J	bn:00107182a	ব্যবহার
d002.s003.t006	to		X	n/a	করার
d002.s003.t007	know	know	V	bn:00085261v	n/a
d002.s003.t008	MathML	mathml	N	bn:03313895n	জন্য
d002.s003.t009	to		X	n/a	ম্যাথএমএল
d002.s003.t010	use	use	V	bn:00082705v	জানার
d002.s003.t011	kalgebra	kalgebra	N	bn:08534138n	প্রয়োজন
d002.s003.t012	.		X	n/a	নেই।
d002.s004.t001	kalgebra	kalgebra	N	bn:08534138n	নেই।
d002.s004.t002	is	be	V	n/a	নেই।
d002.s004.t003	a		X	n/a	নেই।
d002.s004.t004	MathML	mathml	N	bn:03313895n	কালজেবরা
d002.s004.t005	based	base	V	bn:00083141v	একটি
d002.s004.t006	graph	graph	N	bn:00041412n	ম্যাথএমএল
d002.s004.t007	calculator	calculator	N	bn:00946167n	গ্রাফ
d002.s004.t008	.		X	n/a	ক্যালকুলেটর।
d002.s005.t001	Although		X	n/a	ক্যালকুলেটর।
d002.s005.t002	it		X	n/a	ক্যালকুলেটর।
d002.s005.t003	was	be	V	n/a	ক্যালকুলেটর।
d002.s005.t004	initially	initially	R	bn:00114055r	যদিও
d002.s005.t005	MathML	mathml	N	bn:03313895n	এটি
d002.s005.t006	oriented	orient	V	bn:00091201v	প্রাথমিকভাবে
d002.s005.t007	it		X	n/a	ম্যাথএমএল
d002.s005.t008	can		X	n/a	ছিল
d002.s005.t009	now	now	R	bn:00114424r	এটি
d002.s005.t010	be	be	V	n/a	এখন
d002.s005.t011	used	use	V	bn:00082705v	অল্প
d002.s005.t012	by		X	n/a	গাণিতিক
d002.s005.t013	everyone	everyone	N	n/a	জ্ঞানের
d002.s005.t014	with		X	n/a	সাথে
d002.s005.t015	little	little	J	bn:00106058a	সবাই
d002.s005.t016	mathematical	mathematical	J	bn:00106488a	ব্যবহার
d002.s005.t017	knowledge	knowledge	N	bn:00020452n	পারে।
d002.s005.t018	.		X	n/a	n/a
d002.s006.t001	Here	here	R	bn:00115639r	পারে।
d002.s006.t002	s	be	V	n/a	পারে।
d002.s006.t003	a		X	n/a	পারে।
d002.s006.t004	screenshot	screenshot	N	bn:01157212n	এখানে
d002.s006.t005	of		X	n/a	ক্যালজেব্রা
d002.s006.t006	kalgebra	kalgebra	N	bn:08534138n	প্রধান
d002.s006.t007	main	main	J	bn:00099598a	স্ক্রিনশট
d002.s006.t008	window	window	N	bn:00081292n	স্ক্রিনশট
d002.s007.t001	kalgebra	kalgebra	N	bn:08534138n	স্ক্রিনশট
d002.s007.t002	main	main	J	bn:00099598a	স্ক্রিনশট
d002.s007.t003	window	window	N	bn:00081292n	স্ক্রিনশট
d002.s008.t001	kalgebra	kalgebra	N	bn:08534138n	কালজেব্রার
d002.s008.t002	main	main	J	bn:00099598a	জানালা
d002.s008.t003	window	window	N	bn:00081292n	জানালা
d002.s008.t004	consists	consist	V	bn:00085498v	কালজেব্রা
d002.s008.t005	in		X	n/a	প্রধান
d002.s008.t006	a		X	n/a	উইন্ডোতে
d002.s008.t007	Console	console	N	bn:00020949n	n/a
d002.s008.t008	tab	tab	N	bn:00120018n	n/a
d002.s008.t009	,		X	n/a	একটি
d002.s008.t010	a		X	n/a	ট্যাব,
d002.s008.t011	2D	2d	N	n/a	একটি
d002.s008.t012	Graph	graph	N	bn:00041412n	n/a
d002.s008.t013	tab	tab	N	bn:00120018n	2D
d002.s008.t014	,		X	n/a	গ্রাফ
d002.s008.t015	a		X	n/a	ট্যাব,
d002.s008.t016	3D	3d	N	bn:00000102n	একটি
d002.s008.t017	Graph	graph	N	bn:00041412n	n/a
d002.s008.t018	tab	tab	N	bn:00120018n	3D
d002.s008.t019	and		X	n/a	গ্রাফ
d002.s008.t020	a		X	n/a	ট্যাব
d002.s008.t021	Dictionary	dictionary	N	bn:00026967n	একটি
d002.s008.t022	tab	tab	N	bn:00120018n	অভিধান
d002.s008.t023	.		X	n/a	ট্যাব
d002.s009.t001	Below	below	R	bn:00114401r	রয়েছে।
d002.s009.t002	these		X	n/a	রয়েছে।
d002.s009.t003	tabs	tab	N	bn:00120018n	রয়েছে।
d002.s009.t004	you		X	n/a	এই
d002.s009.t005	will		X	n/a	ট্যাবগুলির
d002.s009.t006	find	find	V	bn:00086708v	নীচে
d002.s009.t007	an		X	n/a	আপনার
d002.s009.t008	input	input	N	bn:00046850n	ফাংশন
d002.s009.t009	field	field	N	bn:00034274n	টাইপ
d002.s009.t010	to		X	n/a	করতে
d002.s009.t011	type	type	V	bn:00095295v	বা
d002.s009.t012	your		X	n/a	n/a
d002.s009.t013	functions	function	N	bn:00036821n	গণনা
d002.s009.t014	or		X	n/a	করার
d002.s009.t015	do	do	V	bn:00087107v	জন্য
d002.s009.t016	your		X	n/a	একটি
d002.s009.t017	calculations	calculation	N	bn:00014688n	ইনপুট
d002.s009.t018	.		X	n/a	ক্ষেত্র
d002.s010.t001	If		X	n/a	পাবেন।
d002.s010.t002	we		X	n/a	পাবেন।
d002.s010.t003	want	want	V	bn:00086682v	পাবেন।
d002.s010.t004	to		X	n/a	আমরা
d002.s010.t005	understand	understand	V	bn:00092443v	যদি
d002.s010.t006	how		X	n/a	বুঝতে
d002.s010.t007	it		X	n/a	n/a
d002.s010.t008	works	work	V	bn:00088629v	যে
d002.s010.t009	,		X	n/a	কীভাবে
d002.s010.t010	the		X	n/a	কাজ
d002.s010.t011	best	good	J	bn:00098274a	করে,
d002.s010.t012	thing	thing	N	bn:00076919n	তাহলে
d002.s010.t013	we		X	n/a	n/a
d002.s010.t014	can		X	n/a	n/a
d002.s010.t015	do	do	V	bn:00087107v	n/a
d002.s010.t016	is	be	V	n/a	সবচেয়ে
d002.s010.t017	to		X	n/a	ভালো
d002.s010.t018	realize	realize	V	bn:00082472v	n/a
d002.s010.t019	that		X	n/a	জিনিসটি
d002.s010.t020	our		X	n/a	আমরা
d002.s010.t021	input	input	N	bn:00046850n	বুঝতে
d002.s010.t022	is	be	V	n/a	পারি
d002.s010.t023	being	be	V	n/a	যে
d002.s010.t024	converted	convert	V	bn:00084772v	আমাদের
d002.s010.t025	into		X	n/a	ইনপুটটি
d002.s010.t026	MathML	mathml	N	bn:03313895n	n/a
d002.s010.t027	although		X	n/a	MathML-এ
d002.s010.t028	it		X	n/a	রূপান্তরিত
d002.s010.t029	is	be	V	n/a	জানার
